"geoid","pop","jobs","lat","lon"
"484391139434","1895","2403","32.967848","-97.257413"
"482511302161","3007","114","32.547981","-97.360016"
"480850316712","25","6100","33.068772","-96.824289"
"481390614022","1627","416","32.336891","-96.637541"
"481210203142","3370","333","33.11052","-97.23002"
"481130136072","1530","293","32.956439","-96.782718"
"484391050087","1076","13","32.858721","-97.328953"
"480850304102","835","2788","33.150802","-96.824339"
"481130130112","1369","743","32.874291","-96.687016"
"481130181263","1731","33","32.85235","-96.630425"
"483671404161","1086","157","32.808271","-97.585985"
"484391107042","1213","126","32.745105","-97.456108"
"484391024012","743","161","32.729093","-97.425242"
"484391135133","2408","139","32.834191","-97.074391"
"481130196002","1004","85","32.827455","-96.790137"
"480850304091","1559","273","33.141981","-96.809276"
"483671404033","2329","775","32.98111","-97.658184"
"484391216111","1033","1090","32.677918","-97.203414"
"483671404111","2106","330","32.933067","-97.677796"
"481210217431","1751","397","33.038222","-97.023497"
"481130093011","1549","247","32.725662","-96.6859"
"483671402021","1193","2421","32.743987","-97.790551"
"481130181481","1063","107","32.85213","-96.59745"
"483671405042","1809","102","32.956459","-97.822001"
"481130063012","1816","21","32.709741","-96.844386"
"480850305421","1111","1514","33.13124","-96.728421"
"482570512011","2356","782","32.516126","-96.27035"
"481130137291","2118","1099","32.951963","-96.90045"
"481210217581","1530","1721","33.068657","-97.069293"
"481130166102","1458","709","32.608391","-96.828092"
"480850313361","5486","3072","32.99214","-96.586968"
"484391137162","1676","72","32.944062","-97.069265"
"481210215393","2567","517","33.14818","-96.883591"
"484391217042","1868","206","32.74637","-97.102401"
"480850317093","1643","141","33.000278","-96.778649"
"481130025001","1478","112","32.782915","-96.741116"
"481130073024","1004","1196","32.861506","-96.84416"
"481130190343","2827","79","32.916593","-96.732847"
"484391115254","1644","238","32.688098","-97.119787"
"481130047001","1374","1115","32.746472","-96.834671"
"481130191011","1438","11784","32.942365","-96.73515"
"484391109053","1212","945","32.684095","-97.443859"
"484391110282","3955","123","32.587851","-97.344019"
"484391057062","2299","133","32.640002","-97.356053"
"481130144073","2009","1861","32.832373","-96.999471"
"481130141232","1358","237","32.981876","-96.967021"
"484391133011","1095","298","32.819864","-97.215704"
"484391132132","1195","1674","32.826855","-97.209988"
"484391134044","1378","177","32.830731","-97.171822"
"484391139492","1379","55","32.92005","-97.277345"
"481130096083","1684","408","32.914356","-96.851519"
"481130137212","2055","382","32.97517","-96.869151"
"482570502041","4822","1483","32.755629","-96.421293"
"481210217453","2974","83","33.031497","-97.014447"
"483671403001","2094","481","32.747492","-97.823562"
"480850316493","928","156","33.023696","-96.81924"
"481130088021","2212","5","32.706559","-96.788375"
"484391113093","1173","104","32.558068","-97.138122"
"480850305503","1577","53","33.154787","-96.67237"
"481130190291","1767","114","32.948537","-96.677441"
"481130141263","29","24265","32.967118","-97.023708"
"481130181292","684","1096","32.842516","-96.598708"
"481130165271","1766","568","32.647496","-96.970326"
"481210214183","1422","531","33.160874","-97.082738"
"482511302103","1855","77","32.436978","-97.316861"
"484391101022","1758","383","32.815224","-97.269263"
"481390608031","1903","961","32.475645","-97.059874"
"481130109032","608","15","32.668228","-96.889571"
"481210203102","1634","302","33.161516","-97.253627"
"484391134083","1296","541","32.812984","-97.181998"
"484391115225","1630","26","32.703623","-97.085144"
"480850304051","1876","179","33.136952","-96.795221"
"481130153041","1462","75","32.811327","-96.998059"
"481210216153","1706","28","32.992676","-96.877154"
"481130166352","2329","1294","32.642257","-96.870936"
"481210201291","2939","856","33.299899","-96.878221"
"484391115623","1507","309","32.632029","-97.070826"
"480850316253","968","307","33.031","-96.76624"
"484391132221","2108","93","32.8402","-97.197964"
"480850316243","1772","226","33.02437","-96.75442"
"481130143181","707","144","32.853703","-96.95538"
"481210217152","2081","426","33.064844","-97.035049"
"481210202052","816","4","33.340411","-97.102308"
"480850318141","1875","445","32.992093","-96.735772"
"481130101012","2382","51","32.787273","-96.851636"
"480850305241","2906","148","33.208254","-96.759236"
"481130178083","2717","41","32.827794","-96.602857"
"484391132103","1360","194","32.877693","-97.208366"
"481130190162","993","45","32.920315","-96.739757"
"481130150021","1716","395","32.796295","-96.930101"
"484391135131","2966","51","32.826546","-97.07661"
"484391229022","2185","671","32.709861","-97.086715"
"484391140113","1605","158","32.823377","-97.413401"
"480850302042","3374","641","33.352035","-96.569971"
"484391115632","3056","875","32.643717","-97.047709"
"480850303033","1338","554","33.255042","-96.775698"
"481130045002","1481","42","32.744267","-96.862401"
"481130078332","999","397","32.866738","-96.745309"
"481130165322","1072","186","32.629702","-96.919471"
"482511304153","1411","302","32.399084","-97.257453"
"480850316741","1753","1060","33.063386","-96.775393"
"484391115722","1876","87","32.687641","-97.039478"
"484391221001","0","6930","32.739047","-97.069733"
"484391003001","977","896","32.819006","-97.374474"
"481130007051","774","2204","32.818285","-96.790277"
"481210201362","1639","10","33.196417","-96.945457"
"481130044003","812","189","32.761022","-96.853371"
"481130190462","2129","45","32.919962","-96.669922"
"480850316323","1169","413","33.072687","-96.69488"
"484391220012","2100","19","32.724055","-97.066413"
"480850316412","1410","6","33.096644","-96.742449"
"481130071024","1715","292","32.841409","-96.830626"
"484391136122","1432","386","32.855191","-97.176576"
"484391139231","1335","186","32.887362","-97.310067"
"481130154062","766","26","32.762657","-97.023633"
"482511304192","538","17","32.525856","-97.098039"
"481130017031","1625","2021","32.802594","-96.798252"
"481210204052","2806","183","33.256556","-97.215585"
"481130141202","2204","40","32.965102","-96.964367"
"481130192113","1140","254","32.965574","-96.731343"
"481130093042","1960","18","32.71627","-96.697383"
"484391110223","2057","117","32.571336","-97.367184"
"481130174001","1336","30","32.75571","-96.586098"
"484391065234","4","3262","32.828008","-97.065381"
"481210205053","1155","24","33.252548","-97.105799"
"481130166361","1279","240","32.629435","-96.896363"
"481210219001","3563","347","33.123888","-96.86021"
"484391231001","1824","228","32.735218","-97.311006"
"481130141441","1937","363","32.892675","-96.956841"
"484391042041","1050","659","32.717703","-97.356006"
"481130177041","2921","560","32.779979","-96.604685"
"484391131151","641","47","32.773399","-97.0674"
"484391130072","1261","1594","32.708958","-97.039208"
"484391136294","1392","1029","32.840833","-97.144678"
"481210213043","1151","305","33.192031","-97.128014"
"484391229012","1814","59","32.717147","-97.085313"
"480850317212","911","15","33.006599","-96.83545"
"484391115694","1495","489","32.68297","-97.08651"
"482511302221","897","155","32.52804","-97.332287"
"483671405041","2185","315","32.903356","-97.885006"
"481130166232","2844","201","32.567246","-96.865733"
"481130181591","1997","388","32.804973","-96.583434"
"484391136072","2348","179","32.829424","-97.158627"
"484391134085","1021","5","32.819513","-97.166227"
"480850310071","1788","84","33.144635","-96.521315"
"481130139012","1435","1522","32.928714","-96.894421"
"484391115132","1661","5623","32.662775","-97.068465"
"484391136323","1450","767","32.909434","-97.115709"
"481130165311","1600","383","32.641818","-96.911283"
"481210201192","2451","6","33.18079","-96.920033"
"484391139362","1583","39","32.905998","-97.302826"
"481130087041","868","5500","32.690953","-96.787104"
"481130190253","2119","92","32.943139","-96.626268"
"484391001022","1920","179","32.778908","-97.313316"
"480850305372","1686","89","33.193705","-96.764049"
"481130210004","1192","15","32.733919","-96.802751"
"484391131162","1258","341","32.781356","-97.06668"
"484391052032","1355","766","32.720829","-97.472391"
"483671404142","1240","79","32.838868","-97.606649"
"484391065142","1558","767","32.752751","-97.174921"
"481130177031","2481","155","32.780998","-96.617158"
"481130154051","1650","65","32.769372","-97.020179"
"481130136201","991","6470","32.95754","-96.813464"
"484391139313","2370","306","32.919015","-97.327858"
"481130178161","1639","100","32.795392","-96.64988"
"481130117022","2163","42","32.712939","-96.643429"
"481130141282","2387","351","32.936212","-96.956279"
"481130205003","2614","667","32.789676","-96.864128"
"480850311013","2327","376","33.171991","-96.3383"
"481130183001","1616","139","32.887801","-96.638047"
"484391227011","2558","286","32.713139","-97.11864"
"481130181462","929","31","32.883725","-96.578656"
"481130114011","1774","24","32.671967","-96.778909"
"484391066001","1795","449","32.801986","-97.43238"
"480850316662","1920","48","33.109761","-96.738719"
"481210203202","1304","779","33.038357","-97.313325"
"481210203144","2630","159","33.111032","-97.240849"
"481210214114","2102","39","33.130211","-97.023695"
"483671404113","1572","64","32.863842","-97.721687"
"484391115062","1725","2142","32.710254","-97.164393"
"481130013012","1124","48","32.808413","-96.749778"
"481130181483","2289","612","32.863804","-96.598186"
"480850305462","2998","322","33.207327","-96.723678"
"484391134082","1380","11","32.819482","-97.182674"
"481130190313","1149","42","32.966656","-96.672057"
"481130129003","1361","27","32.853958","-96.709331"
"481210217583","787","24","33.056196","-97.064509"
"481130096051","1503","9585","32.913287","-96.863324"
"484391105001","1502","12","32.784927","-97.390771"
"484391134074","977","64","32.811528","-97.162997"
"481130209001","1381","552","32.753309","-96.767465"
"480850317091","14","1525","33.001867","-96.771741"
"481130190341","1573","196","32.9217","-96.720628"
"481130164201","1702","40","32.693969","-97.009687"
"484391055171","1117","246","32.660447","-97.406535"
"481130166242","1795","217","32.585159","-96.919258"
"481130141562","1854","319","32.931724","-96.964496"
"481390602162","2356","191","32.540317","-96.873658"
"481130125021","1708","98","32.837428","-96.665462"
"481130110041","816","83","32.680851","-96.85551"
"481130109063","947","334","32.663512","-96.861328"
"481130212003","2697","1026","32.752495","-96.951752"
"484391115531","1162","767","32.687852","-97.137078"
"484391132152","2404","256","32.864001","-97.220083"
"481130073022","1200","744","32.85549","-96.825847"
"481130190181","1726","30","32.924554","-96.708699"
"481130199001","1939","3044","32.735177","-96.888086"
"481130005011","1024","261","32.813048","-96.816194"
"484391110332","2150","142","32.613391","-97.397494"
"484391141072","1823","251","32.866205","-97.43244"
"484391216114","1219","52","32.673657","-97.212505"
"480850316491","1693","6474","33.017494","-96.801992"
"480850313282","1936","36","33.025666","-96.62102"
"481210203191","2193","2618","33.066683","-97.317121"
"484391114094","1137","61","32.632409","-97.149301"
"484391054034","1171","82","32.699123","-97.382938"
"481210216472","840","28","33.057774","-96.852054"
"481130192101","2492","2721","32.98177","-96.725183"
"480850306063","2278","924","33.162389","-96.650431"
"484391047023","968","10","32.681972","-97.338724"
"483671404131","2275","117","32.976455","-97.583982"
"480850315101","2238","204","33.095117","-96.69455"
"480850313232","1913","2557","33.000878","-96.532872"
"480850316651","2238","206","33.115625","-96.745875"
"484391135191","1384","1039","32.870815","-97.097752"
"481130048002","927","529","32.748118","-96.818877"
"481210201272","2153","751","33.161111","-96.917037"
"482511303021","2247","3019","32.349215","-97.415042"
"481130165302","2379","101","32.610984","-96.947857"
"481130013021","1533","87","32.801102","-96.76047"
"484391113141","4553","55","32.557684","-97.060765"
"481390613001","2672","146","32.361666","-96.741304"
"481390614011","1419","119","32.327753","-96.653806"
"484391141052","2222","827","32.968697","-97.44141"
"481130084012","2734","22","32.769677","-96.713358"
"484391232003","1836","2787","32.767586","-97.325983"
"481210216423","1106","38","32.988592","-96.847801"
"481130173152","1598","89","32.706772","-96.596825"
"484391050081","0","0","32.859846","-97.325059"
"484391136393","1611","233","32.883698","-97.177919"
"484391115522","1347","432","32.695895","-97.139771"
"481130136283","1047","5995","32.962265","-96.82366"
"481130190342","125","9","32.923084","-96.733961"
"481130011011","880","235","32.811161","-96.76829"
"480850317112","1627","1017","33.002423","-96.832755"
"481210201331","2086","40","33.195964","-96.891537"
"480850316571","1322","5054","33.080502","-96.819917"
"481130178081","1382","422","32.833263","-96.603881"
"484391060023","2035","6433","32.648933","-97.29911"
"484391005042","2485","153","32.793393","-97.392087"
"480850316113","1804","1417","33.044252","-96.709295"
"480850317044","1612","294","32.988977","-96.834812"
"484391217024","15","9920","32.752362","-97.070341"
"480850315092","1596","216","33.089486","-96.716744"
"481130141421","1520","10","32.930606","-96.946642"
"484391139192","1212","211","32.890761","-97.279402"
"481130122131","1073","34","32.80173","-96.708502"
"481210217322","998","27","33.011785","-96.998566"
"482511303043","982","163","32.379731","-97.347841"
"484391233012","686","2054","32.753188","-97.342118"
"480850316743","1780","49","33.058904","-96.785256"
"480850305402","1844","37","33.15621","-96.702724"
"484391139351","1844","505","32.923554","-97.287122"
"481130190425","1637","201","32.973608","-96.645295"
"480850316364","1069","363","33.069214","-96.767141"
"481130195021","1829","1597","32.847685","-96.807562"
