STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
48,061,010802,3,327,+26.203889,-097.644059
48,061,010900,1,558,+26.191778,-097.693330
48,061,010900,2,982,+26.194145,-097.687901
48,061,011000,1,1067,+26.185962,-097.704681
48,061,011000,2,816,+26.186159,-097.708374
48,061,011000,3,1357,+26.182301,-097.708387
48,061,011100,1,1123,+26.187450,-097.697596
48,061,011100,2,844,+26.182918,-097.693832
48,061,011100,3,690,+26.182364,-097.699696
48,061,011200,1,883,+26.187620,-097.686257
48,061,011200,2,874,+26.184045,-097.684945
48,061,011301,1,833,+26.183551,-097.675618
48,061,011301,2,855,+26.178532,-097.673141
48,061,011302,1,1311,+26.181950,-097.659334
48,061,011302,2,1197,+26.174913,-097.665919
48,061,011302,3,1873,+26.175740,-097.658596
48,061,011401,1,993,+26.138431,-097.619736
48,061,011401,2,1015,+26.123598,-097.594935
48,061,011401,3,1231,+26.156783,-097.594356
48,061,011402,1,1385,+26.179813,-097.623579
48,061,011402,2,861,+26.158849,-097.614235
48,061,011402,3,922,+26.145228,-097.628580
48,061,011500,1,915,+26.142602,-097.637880
48,061,011500,2,589,+26.140093,-097.633213
48,061,011500,3,991,+26.134995,-097.627911
48,061,011500,4,740,+26.130468,-097.625128
48,061,011500,5,2752,+26.125444,-097.617882
48,061,011601,1,1099,+26.123397,-097.627058
48,061,011601,2,2319,+26.119820,-097.632645
48,061,011602,1,847,+26.129272,-097.634181
48,061,011602,2,2181,+26.127190,-097.644775
48,061,011701,1,1461,+26.155749,-097.653001
48,061,011701,2,2426,+26.150846,-097.659667
48,061,011702,1,1283,+26.138732,-097.644256
48,061,011702,2,653,+26.134307,-097.640069
48,061,011702,3,1068,+26.134395,-097.645554
48,061,011801,1,1928,+26.167615,-097.682094
48,061,011801,2,1967,+26.177238,-097.692840
48,061,011801,3,895,+26.163982,-097.672105
48,061,011801,4,1430,+26.171369,-097.684215
48,061,011802,1,983,+26.166608,-097.706510
48,061,011802,2,1444,+26.163892,-097.701142
48,061,011802,3,1450,+26.158762,-097.690875
48,061,011903,1,1140,+26.092214,-097.837320
48,061,011903,2,805,+26.083119,-097.812036
48,061,011903,3,865,+26.075477,-097.844012
48,061,011904,1,986,+26.156034,-097.828282
48,061,011904,2,1163,+26.148131,-097.829530
48,061,011905,1,1481,+26.156473,-097.818363
48,061,011906,1,527,+26.171722,-097.819336
48,061,011906,2,662,+26.170974,-097.827084
48,061,011906,3,930,+26.162633,-097.823012
48,061,011907,1,868,+26.160215,-097.841412
48,061,011907,2,667,+26.145374,-097.845817
48,061,011908,1,1379,+26.163707,-097.791051
48,061,011908,2,1211,+26.147091,-097.804664
48,061,012002,1,1283,+26.158427,-097.741498
48,061,012002,2,1435,+26.159011,-097.777903
48,061,012002,3,1335,+26.158252,-097.763800
48,061,012002,4,1348,+26.131113,-097.738344
48,061,012003,1,702,+26.174737,-097.739260
48,061,012003,2,1283,+26.178957,-097.731911
48,061,012003,3,2137,+26.174258,-097.718518
48,061,012004,1,779,+26.176116,-097.757904
48,061,012004,2,1019,+26.179528,-097.771206
48,061,012004,3,438,+26.177920,-097.746824
48,061,012103,1,943,+26.141126,-097.671221
48,061,012104,1,1781,+26.134704,-097.701055
48,061,012104,2,1853,+26.118873,-097.648157
48,061,012104,3,945,+26.106382,-097.690609
48,061,012105,1,2137,+26.062597,-097.718626
48,061,012105,2,1241,+26.051726,-097.685280
48,061,012106,1,1142,+26.086859,-097.659518
48,061,012106,2,1401,+26.055428,-097.669936
48,061,012201,1,655,+26.122420,-097.564099
48,061,012201,2,949,+26.089678,-097.504829
48,061,012201,3,1375,+26.142026,-097.534552
48,061,012202,1,1267,+26.099404,-097.486067
48,061,012202,2,1313,+26.113882,-097.455258
48,061,012202,3,939,+26.172221,-097.438320
48,061,012203,1,1343,+26.111167,-097.502814
48,061,012203,2,1134,+26.117982,-097.484199
48,061,012203,3,1954,+26.132408,-097.501746
48,061,012301,1,1657,+26.102821,-097.294862
48,061,012301,2,1034,+26.103819,-097.303391
48,061,012301,3,1333,+26.160407,-097.352782
48,061,012301,4,1135,+26.119094,-097.334365
48,061,012304,1,648,+26.076239,-097.210328
48,061,012304,2,1411,+26.071756,-097.208194
48,061,012304,3,1086,+26.074696,-097.224104
48,061,012304,4,754,+26.069025,-097.216399
48,061,012305,1,3005,+26.099470,-097.173798
48,061,012402,1,1560,+26.076664,-097.467029
48,061,012402,2,858,+26.068371,-097.473269
48,061,012402,3,1346,+26.070533,-097.480702
48,061,012402,4,2139,+26.078219,-097.484530
48,061,012403,1,1166,+26.080824,-097.519115
48,061,012403,2,1963,+26.056510,-097.529095
48,061,012404,1,1098,+26.068241,-097.491360
48,061,012404,2,1393,+26.051198,-097.518356
48,061,012404,3,893,+26.057031,-097.493134
48,061,012506,1,1249,+26.024255,-097.538162
48,061,012506,2,1420,+26.042999,-097.562665
48,061,012506,3,1498,+26.034933,-097.554330
48,061,012508,1,1649,+25.975498,-097.591297
48,061,012508,2,2708,+26.008189,-097.591474
48,061,012509,1,2060,+25.957456,-097.512409
48,061,012509,2,1884,+25.957341,-097.518145
48,061,012510,1,1855,+26.049363,-097.650165
48,061,012510,2,1881,+26.045226,-097.642252
48,061,012510,3,1513,+26.071038,-097.632348
48,061,012511,1,1335,+26.013240,-097.620785
48,061,012511,2,1947,+26.053145,-097.611029
48,061,012511,3,1992,+26.088490,-097.622432
48,061,012512,1,1351,+25.938588,-097.542672
48,061,012512,2,1674,+25.939022,-097.543584
48,061,012513,1,2994,+26.000520,-097.537111
48,061,012513,2,1521,+25.951412,-097.548093
48,061,012514,1,3007,+25.959182,-097.535591
48,061,012514,2,1705,+25.964477,-097.534283
48,061,012515,1,1696,+25.973078,-097.533860
48,061,012515,2,832,+25.973438,-097.528183
48,061,012516,1,1711,+25.945402,-097.540033
48,061,012516,2,836,+25.953903,-097.535228
48,061,012516,3,824,+25.947245,-097.537127
48,061,012517,1,2479,+25.955778,-097.527259
48,061,012517,2,886,+25.946935,-097.530473
48,061,012517,3,2457,+25.968873,-097.527139
48,061,012607,1,1830,+25.950610,-097.425228
48,061,012607,2,918,+25.944259,-097.432641
48,061,012608,1,2322,+25.944411,-097.461383
48,061,012608,2,1107,+25.954277,-097.465464
48,061,012608,3,1647,+25.952378,-097.454658
48,061,012608,4,709,+25.959743,-097.461213
48,061,012613,1,938,+25.966792,-097.489930
48,061,012613,2,809,+25.954956,-097.492729
48,061,012613,3,2373,+25.964621,-097.496844
48,061,012613,4,1233,+25.955819,-097.499596
48,061,012614,1,1457,+25.965537,-097.476321
48,061,012614,2,1652,+25.969422,-097.478413
48,061,012615,1,1111,+25.974118,-097.475046
48,061,012615,2,1525,+25.975782,-097.482915
48,061,012615,3,1159,+25.970862,-097.475654
48,061,012616,1,2180,+25.976288,-097.492394
48,061,012616,2,1452,+25.976231,-097.500559
48,061,012617,1,903,+25.968954,-097.506601
48,061,012617,2,973,+25.977814,-097.507085
48,061,012617,3,749,+25.982897,-097.491082
48,061,012700,1,1589,+25.943645,-097.414528
48,061,012700,2,985,+25.929169,-097.382232
48,061,012700,3,1463,+25.943996,-097.419007
48,061,012700,4,1345,+25.941584,-097.410246
48,061,012800,1,1301,+25.931541,-097.524338
48,061,012800,2,949,+25.910342,-097.520758
48,061,012800,3,1328,+25.937322,-097.528743
48,061,012800,4,1412,+25.941921,-097.525124
48,061,012900,1,1163,+25.928982,-097.516381
48,061,012900,2,753,+25.947222,-097.511295
48,061,012900,3,1751,+25.935755,-097.515114
48,061,012900,4,942,+25.944973,-097.514368
48,061,013002,1,1117,+25.947115,-097.495846
48,061,013002,2,1039,+25.944116,-097.489510
48,061,013002,3,916,+25.936590,-097.495557
48,061,013002,4,1143,+25.943724,-097.499419
48,061,013003,1,1185,+25.934368,-097.502564
48,061,013003,2,1190,+25.939826,-097.505678
48,061,013004,1,1102,+25.929236,-097.501815
48,061,013004,2,788,+25.925244,-097.499001
48,061,013004,3,937,+25.925837,-097.493849
48,061,013102,1,703,+25.933371,-097.463526
48,061,013102,2,1608,+25.935061,-097.454443
48,061,013102,3,1985,+25.935137,-097.462752
48,061,013104,1,1315,+25.939887,-097.474352
48,061,013104,2,940,+25.938792,-097.480560
48,061,013104,3,1331,+25.931441,-097.486016
48,061,013106,1,2031,+25.930264,-097.480156
48,061,013106,2,1434,+25.925133,-097.484919
48,061,013106,3,1221,+25.928500,-097.469783
48,061,013203,1,1447,+25.933476,-097.436369
48,061,013203,2,948,+25.932480,-097.442264
48,061,013204,1,1307,+25.925147,-097.434716
48,061,013204,2,867,+25.919602,-097.433777
48,061,013205,1,1684,+25.927712,-097.441465
48,061,013205,2,2065,+25.919602,-097.442127
48,061,013206,1,799,+25.929207,-097.426593
48,061,013206,2,922,+25.922669,-097.426788
48,061,013206,3,1045,+25.928984,-097.426008
48,061,013207,1,1469,+25.928801,-097.413474
48,061,013207,2,1129,+25.936708,-097.422930
48,061,013207,3,1216,+25.925160,-097.420723
48,061,013303,1,1093,+25.919778,-097.457136
48,061,013303,2,1741,+25.922080,-097.453587
48,061,013303,3,1166,+25.927393,-097.449461
48,061,013305,1,1172,+25.900212,-097.441187
48,061,013305,2,1557,+25.895029,-097.438881
48,061,013305,3,1025,+25.898985,-097.450753
48,061,013305,4,1054,+25.900932,-097.446729
48,061,013306,1,1253,+25.897010,-097.452585
48,061,013306,2,1258,+25.894160,-097.454034
48,061,013307,1,918,+25.894846,-097.458856
48,061,013307,2,1113,+25.890114,-097.456029
48,061,013308,1,1198,+25.883880,-097.448171
48,061,013308,2,970,+25.889826,-097.443674
48,061,013308,3,1191,+25.887442,-097.446475
48,061,013309,1,1191,+25.886823,-097.437899
48,061,013309,2,1571,+25.881050,-097.442128
48,061,013401,1,1756,+25.914947,-097.483125
48,061,013401,2,604,+25.917002,-097.484996
48,061,013402,1,580,+25.908105,-097.483684
48,061,013402,2,772,+25.909665,-097.480577
48,061,013402,3,576,+25.911418,-097.477454
48,061,013500,1,1039,+25.920435,-097.503787
48,061,013500,2,776,+25.916393,-097.495621
48,061,013600,1,442,+25.925053,-097.517881
48,061,013600,2,1006,+25.920616,-097.518114
48,061,013600,3,945,+25.919104,-097.515196
48,061,013600,4,662,+25.914658,-097.515456
48,061,013700,1,843,+25.909302,-097.516076
48,061,013700,2,542,+25.912273,-097.502088
48,061,013700,3,720,+25.914439,-097.509190
48,061,013700,4,1045,+25.910332,-097.509077
48,061,013801,1,799,+25.909703,-097.492240
48,061,013801,2,1464,+25.905832,-097.493277
48,061,013802,1,966,+25.904331,-097.489856
48,061,013802,2,705,+25.902919,-097.485491
48,061,013802,3,964,+25.898101,-097.482097
48,061,013802,4,624,+25.899841,-097.486858
48,061,013901,1,794,+25.906501,-097.461211
48,061,013901,2,1640,+25.912768,-097.468990
48,061,013902,1,1586,+25.904924,-097.474359
48,061,013902,2,1256,+25.907748,-097.473905
48,061,013902,3,1529,+25.901411,-097.475992
48,061,013903,1,1702,+25.902374,-097.461311
48,061,013903,2,1725,+25.898956,-097.463880
48,061,014001,1,765,+25.898161,-097.505705
48,061,014001,2,872,+25.902807,-097.501237
48,061,014001,3,489,+25.896962,-097.493812
48,061,014002,1,1020,+25.908606,-097.504469
48,061,014002,2,1173,+25.905588,-097.505400
48,061,014101,1,963,+25.878888,-097.420423
48,061,014101,2,853,+25.881850,-097.413780
48,061,014101,3,1357,+25.898181,-097.418174
48,061,014101,4,946,+25.881228,-097.432261
48,061,014102,1,1810,+25.913280,-097.402891
48,061,014102,2,660,+25.896050,-097.400293
48,061,014102,3,1254,+25.912787,-097.395480
48,061,014103,1,788,+25.873872,-097.385401
48,061,014103,2,650,+25.883928,-097.384104
48,061,014103,3,1773,+25.867975,-097.425852
48,061,014201,1,583,+26.080354,-097.256513
48,061,014201,2,742,+26.078930,-097.252023
48,061,014202,1,1514,+26.080290,-097.444396
48,061,014202,2,869,+26.078514,-097.257735
48,061,014300,1,1687,+25.913274,-097.451637
48,061,014300,2,2005,+25.909273,-097.455550
48,061,014300,3,713,+25.912582,-097.442549
48,061,014401,1,3547,+26.019215,-097.518373
48,061,014401,2,2231,+26.012879,-097.524116
48,061,014401,3,1417,+26.009822,-097.523116
48,061,014402,1,2193,+25.993291,-097.510672
48,061,014402,2,2452,+25.995865,-097.492380
48,061,014402,3,1961,+25.986678,-097.494874
48,061,014403,1,2694,+25.966340,-097.432820
48,061,014403,2,637,+25.960455,-097.441855
48,061,014404,1,2479,+25.968385,-097.466251
48,061,014404,2,1589,+25.986763,-097.470305
48,061,014501,1,1687,+25.956375,-097.483673
48,061,014501,2,1535,+25.957248,-097.481929
48,061,014501,3,1667,+25.945412,-097.474181
48,061,014502,1,1703,+25.963948,-097.480425
48,061,014502,2,1607,+25.954177,-097.471890
48,061,014502,3,1426,+25.956591,-097.474942
48,061,980001,1,0,+26.227589,-097.654544
48,061,980100,1,14,+25.907082,-097.423475
48,061,990000,0,0,+26.190063,-097.147286
48,063,950101,1,1797,+32.955052,-094.894290
48,063,950101,2,1814,+32.951429,-094.990691
48,063,950102,1,665,+32.943215,-095.109047
48,063,950102,2,1249,+33.045253,-094.973134
48,063,950102,3,988,+33.032678,-095.026591
48,063,950102,4,1191,+33.008226,-095.103142
48,063,950200,1,915,+33.001803,-094.962868
48,063,950200,2,1267,+33.002231,-094.978104
48,063,950200,3,626,+32.992323,-094.975338
48,063,950200,4,758,+33.000531,-094.946828
48,063,950200,5,1194,+32.987824,-094.957834
48,065,950100,1,458,+35.563216,-101.171744
48,065,950100,2,1086,+35.424897,-101.176344
48,065,950100,3,679,+35.212304,-101.119669
48,065,950200,1,1807,+35.347644,-101.388559
48,065,950200,2,1240,+35.435490,-101.525373
48,065,950200,3,537,+35.348661,-101.374987
48,067,950101,1,1505,+33.146796,-094.086042
48,067,950101,2,1444,+33.079377,-094.093646
48,067,950101,3,850,+33.226667,-094.116531
48,067,950102,1,876,+33.228206,-094.185041
48,067,950102,2,695,+33.177781,-094.225812
48,067,950102,3,863,+33.126690,-094.240455
48,067,950200,1,1175,+33.179240,-094.349007
48,067,950200,2,1321,+33.180325,-094.546070
48,067,950300,1,624,+33.151802,-094.145745
48,067,950300,2,1008,+33.157156,-094.163722
48,067,950400,1,946,+33.133161,-094.169645
48,067,950400,2,1002,+33.119548,-094.150930
48,067,950400,3,486,+33.123263,-094.169769
48,067,950400,4,641,+33.114309,-094.188291
48,067,950400,5,1170,+33.110189,-094.177082
48,067,950400,6,930,+33.106645,-094.159226
48,067,950500,1,994,+32.961767,-094.087918
48,067,950500,2,636,+33.002482,-094.179663
48,067,950500,3,1035,+33.072213,-094.184058
48,067,950601,1,587,+33.002512,-094.357598
48,067,950601,2,1240,+32.955887,-094.282202
48,067,950602,1,1205,+33.073827,-094.365471
48,067,950602,2,788,+32.961609,-094.428166
48,067,950602,3,696,+33.017066,-094.370899
48,067,950602,4,645,+33.006400,-094.370973
48,067,950700,1,1347,+33.054099,-094.597385
48,067,950700,2,1134,+32.996205,-094.622472
48,067,950700,3,1139,+33.001576,-094.641565
48,067,950700,4,1472,+32.927682,-094.570682
48,069,950100,1,617,+34.574369,-102.137415
48,069,950100,2,471,+34.691485,-102.405486
48,069,950200,1,1314,+34.544153,-102.326258
48,069,950200,2,1717,+34.554923,-102.321918
48,069,950200,3,1376,+34.546343,-102.310393
48,069,950300,1,992,+34.430275,-102.221184
48,069,950300,2,884,+34.389004,-102.116728
48,071,710100,1,5496,+29.841716,-094.852061
48,071,710100,2,3029,+29.872373,-094.863986
48,071,710100,3,2130,+29.873503,-094.821123
48,071,710201,1,4670,+29.811985,-094.880699
48,071,710201,2,2490,+29.782314,-094.888126
48,071,710201,3,3547,+29.796692,-094.913434
48,071,710202,1,2294,+29.740001,-094.851027
48,071,710202,2,1124,+29.667811,-094.890157
48,071,710202,3,4803,+29.811839,-094.825830
48,071,710202,4,3942,+29.794133,-094.844249
48,071,710300,1,890,+29.851015,-094.696276
48,071,710300,2,1016,+29.865576,-094.617390
48,071,710300,3,1151,+29.795597,-094.654429
48,071,710401,1,1586,+29.818624,-094.391999
48,071,710401,2,1576,+29.818069,-094.373498
48,071,710401,3,1342,+29.842997,-094.413845
48,071,710401,4,1743,+29.790942,-094.379188
48,071,710500,1,1500,+29.765281,-094.678652
48,071,710500,2,1007,+29.647374,-094.667354
48,071,710500,3,1235,+29.717818,-094.675705
48,071,710600,1,0,+29.626545,-094.944018
48,071,990000,0,0,+29.530649,-094.362333
48,073,950100,1,1378,+32.074900,-095.059135
48,073,950100,2,1614,+32.025515,-095.113549
48,073,950100,3,1221,+31.929733,-095.039107
48,073,950201,1,2820,+32.094152,-095.246891
48,073,950202,1,2145,+32.104965,-095.426557
48,073,950202,2,2050,+32.098617,-095.353444
48,073,950301,1,1661,+31.999939,-095.228144
48,073,950301,2,1543,+31.930786,-095.194913
48,073,950302,1,1136,+31.902285,-095.271939
48,073,950302,2,964,+32.031097,-095.353596
48,073,950302,3,1041,+31.969287,-095.367072
48,073,950302,4,992,+31.922287,-095.326683
48,073,950400,1,790,+31.971345,-095.254793
48,073,950400,2,712,+31.978709,-095.266439
48,073,950500,1,1779,+31.984742,-095.279785
48,073,950500,2,1766,+31.970160,-095.287159
48,073,950600,1,1447,+31.963658,-095.223726
48,073,950600,2,1582,+31.961361,-095.252056
48,073,950600,3,1111,+31.961230,-095.264191
48,073,950600,4,1896,+31.951233,-095.256462
48,073,950700,1,1109,+31.946040,-095.263844
48,073,950700,2,1445,+31.955256,-095.281937
48,073,950700,3,1334,+31.942307,-095.276997
48,073,950801,1,1489,+31.748666,-095.132839
48,073,950801,2,1413,+31.778935,-095.232844
48,073,950801,3,1027,+31.830876,-095.080140
48,073,950802,1,748,+31.847484,-095.337092
48,073,950802,2,1617,+31.859065,-095.151319
48,073,950802,3,1433,+31.840984,-095.223281
48,073,950900,1,1243,+31.801064,-095.131512
48,073,950900,2,827,+31.791167,-095.150554
48,073,950900,3,391,+31.799096,-095.158013
48,073,950900,4,1759,+31.810386,-095.161070
48,073,951000,1,779,+31.687609,-095.052168
48,073,951000,2,1294,+31.640097,-095.115789
48,073,951000,3,1100,+31.632197,-095.046292
48,073,951100,1,1756,+31.503709,-094.973100
48,075,950100,1,1131,+34.435715,-100.237255
48,075,950100,2,886,+34.431331,-100.275862
48,075,950200,1,1051,+34.426238,-100.202460
48,075,950200,2,934,+34.416320,-100.212790
48,075,950200,3,597,+34.412561,-100.203911
48,075,950200,4,1320,+34.435683,-100.215229
48,075,950200,5,745,+34.429035,-100.217909
48,077,030200,1,739,+33.816097,-098.192319
48,077,030200,2,696,+33.810343,-098.202576
48,077,030200,3,1142,+33.818490,-098.181139
48,077,030200,4,631,+33.819679,-098.198391
48,077,030301,1,1050,+33.940760,-098.250609
48,077,030301,2,1095,+34.047690,-098.286992
48,077,030301,3,635,+34.015768,-098.232577
48,077,030301,4,1537,+33.856629,-098.396886
48,077,030302,1,1033,+33.576358,-098.054349
48,077,030302,2,712,+33.591972,-098.307494
48,077,030302,3,948,+33.739750,-098.291800
48,079,950100,1,791,+33.618765,-102.704683
48,079,950100,2,1117,+33.720597,-102.753950
48,079,950100,3,639,+33.722259,-102.763523
48,081,950100,1,715,+31.934258,-100.306037
48,081,950100,2,855,+31.887563,-100.294566
48,081,950200,1,935,+31.896639,-100.486837
48,081,950200,2,780,+31.903594,-100.567648
48,083,950300,1,462,+31.845130,-099.416820
48,083,950300,2,354,+31.836615,-099.431278
48,083,950300,3,557,+31.828846,-099.429109
48,083,950300,4,868,+31.817480,-099.418783
48,083,950300,5,733,+31.813857,-099.422648
48,083,950300,6,1089,+31.822881,-099.429707
48,083,950600,1,668,+31.980216,-099.567951
